connectionTime,disconnectTime,doneChargingTime,kWhDelivered,siteID,spaceID,stationID,userID_x,parkDuration,WhPerMile,kWhRequested,milesRequested,minutesAvailable,requestedDeparture,temperature,cloud_cover,precipitation,weekday,month
0.32862268518518517,0.686574074074074,0.39927083333333335,7.738,2,55,55,,30927.0,,,,,,27.12,33.38,0.0,2,7
0.32252314814814814,0.7000925925925926,0.3725925925925926,4.296,2,55,55,,32622.0,,,,,,24.26,31.16,0.0,4,7
0.9926736111111112,0.8065856481481481,0.09967592592592592,8.444,2,55,55,,70322.0,,,,,,24.26,31.16,0.0,4,7
0.33125,0.6709027777777778,0.5018634259259259,14.308,2,55,55,,29346.0,,,,,,26.62,29.75,0.0,0,7
0.33056712962962964,0.39884259259259264,0.39879629629629626,2.129,2,55,55,,5899.0,,,,,,27.56,33.62,0.0,1,7
0.5142824074074075,0.7001967592592593,0.7000925925925926,13.145,2,55,55,,16063.0,,,,,,27.56,33.62,0.0,1,7
0.3193171296296296,0.6721759259259259,0.6721064814814816,13.294,2,55,55,,30487.0,,,,,,26.19,33.62,0.0,4,8
0.4353125,0.5416666666666666,0.542349537037037,13.93,2,55,55,,9189.0,,,,,,25.19,33.62,0.0,5,8
0.3067476851851852,0.851099537037037,0.6426157407407408,13.873,2,55,55,,47032.0,,,,,,28.0,33.62,0.0,1,8
0.3850925925925926,0.7927083333333333,0.5506481481481481,10.286,2,55,55,,35218.0,,,,,,23.42,32.47,0.0,3,8
0.41086805555555556,0.5099768518518518,0.5097453703703704,5.591,2,55,55,,8563.0,,,,,,24.15,29.65,0.0,4,8
0.3774537037037037,0.49298611111111107,0.49293981481481486,7.526,2,55,55,,9982.0,,,,,,22.0,31.61,0.0,3,8
0.5803125,0.7422685185185185,0.7422337962962963,11.009,2,55,55,,13993.0,,,,,,22.44,31.31,0.0,2,8
0.414699074074074,0.7369791666666666,0.5555787037037037,11.203,2,55,55,,27845.0,,,,,,23.12,33.31,0.0,3,8
0.7818865740740741,0.8407175925925927,0.8404398148148148,8.893,2,55,55,,5083.0,,,,,,20.89,30.22,0.0,4,9
0.38442129629629634,0.7619675925925926,0.5386689814814815,12.177,2,55,55,,32620.0,,,,,,20.74,28.79,0.0,1,9
0.8210763888888888,0.8536111111111111,0.8535416666666666,4.605,2,55,55,,2811.0,,,,,,20.74,28.79,0.0,1,9
0.8200925925925926,0.8501041666666668,0.8500578703703703,4.205,2,55,55,,2593.0,,,,,,20.56,33.56,0.0,1,9
0.5690625,0.7453472222222222,0.7126388888888889,10.899,2,55,55,,15231.0,,,,,,19.56,33.56,0.0,2,9
0.3977893518518519,0.7353124999999999,0.5656828703703703,13.916,2,55,55,,29162.0,,,,,,20.0,33.59,0.0,3,9
0.548125,0.7649652777777778,0.6885069444444445,10.602,2,55,55,,18735.0,,,,,,20.43,26.33,0.0,4,9
0.5675810185185186,0.6525,0.6531828703703704,3.397,2,55,55,,7337.0,,,,,,18.89,28.74,0.0,0,9
0.36204861111111114,0.7744097222222223,0.6720717592592592,13.989,2,55,55,,35628.0,,,,,,17.5,26.5,0.0,1,9
0.37087962962962967,0.6837384259259259,0.4567824074074074,9.267,2,55,55,,27031.0,,,,,,19.23,29.23,0.0,2,9
0.6960995370370371,0.7120717592592594,0.7120138888888888,0.831,2,55,55,,1380.0,,,,,,19.23,29.23,0.0,2,9
0.42527777777777775,0.446712962962963,0.4442013888888889,2.6850266666666665,2,55,55,,1852.0,,,,,,19.89,28.63,0.0,5,9
0.37192129629629633,0.4031134259259259,0.4030671296296296,3.217,2,55,55,,2695.0,,,,,,24.5,31.81,0.0,0,10
0.4802430555555555,0.5442361111111111,0.5441782407407407,8.842,2,55,55,,5529.0,,,,,,24.5,31.81,0.0,0,10
0.36461805555555554,0.755,0.4995833333333333,10.685,2,55,55,,33729.0,,,,,,23.75,27.06,0.0,1,10
0.355775462962963,0.7441087962962963,0.5225231481481482,13.88,2,55,55,,33552.0,,,,,,20.12,26.69,0.0,2,10
0.4109259259259259,0.5147800925925926,0.5075347222222223,13.886,2,55,55,,8973.0,,,,,,18.58,30.37,0.0,5,10
0.5885300925925926,0.635011574074074,0.6348726851851852,7.519,2,55,55,,4016.0,,,,,,18.22,32.06,0.0,6,10
0.7611689814814814,0.8605555555555556,0.8530787037037038,13.872,2,55,55,,8587.0,,,,,,17.28,31.94,0.0,0,10
0.5491319444444445,0.6845717592592593,0.6151273148148148,4.793,2,55,55,,11702.0,,,,,,18.26,28.74,0.0,1,10
0.37754629629629627,0.6935300925925926,0.42292824074074076,6.565,2,55,55,,27301.0,,,,,,17.14,29.36,0.0,2,10
0.7666087962962963,0.8656712962962962,0.8646527777777777,13.883,2,55,55,,8559.0,,,,,,17.14,29.36,0.0,2,10
0.6215740740740741,0.6254398148148148,0.6253472222222223,0.564,2,55,55,,334.0,,,,,,17.0,20.82,0.27,5,10
0.5131597222222223,0.5992708333333334,0.5999421296296296,13.746,2,55,55,,7440.0,,,,,,17.29,27.25,0.0,6,10
0.5993171296296296,0.6430092592592592,0.6426388888888889,6.91,2,55,55,,3775.0,,,,,,17.29,27.25,0.0,6,10
0.3729050925925926,0.7463657407407407,0.5189930555555555,11.945,2,55,55,,32267.0,,,,,,20.11,33.61,0.0,0,10
0.7653819444444445,0.8428240740740741,0.7913773148148148,6.102,2,55,55,,6691.0,,,,,,20.11,33.61,0.0,0,10
0.37487268518518524,0.7642476851851852,0.5183101851851852,10.208,2,55,55,,33642.0,,,,,,18.56,33.56,0.0,1,10
0.41094907407407405,0.6902199074074074,0.5066782407407407,10.186,2,55,55,,24129.0,,,,,,18.19,33.56,0.0,2,10
0.9254745370370371,0.1745486111111111,0.015092592592592593,13.86,2,55,55,,21520.0,,,,,,18.19,33.56,0.0,2,10
0.3957175925925926,0.7890625,0.6285069444444444,13.87,2,55,55,,33985.0,,,,,,18.94,33.56,0.0,3,10
0.761388888888889,0.8409722222222222,0.8409143518518519,6.295,2,55,55,,6876.0,,,,,,17.32,29.32,0.0,0,10
0.3983217592592593,0.7869675925925926,0.7683564814814815,13.891,2,55,55,,33579.0,,,,,,18.38,28.25,0.0,1,10
0.32221064814814815,0.6836226851851852,0.39317129629629627,6.514,2,55,55,,31226.0,,,,,,18.82,33.53,0.0,2,10
0.32699074074074075,0.6902314814814814,0.4054861111111111,7.701,2,55,55,,31384.0,,,,,,16.5,23.97,0.0,3,10
0.7583796296296296,0.8553935185185185,0.8560648148148148,13.874,2,55,55,,8382.0,,,,,,16.5,23.97,0.0,3,10
0.8554398148148148,0.9152314814814815,0.9095717592592593,8.882,2,55,55,,5166.0,,,,,,16.5,23.97,0.0,3,10
0.49388888888888893,0.7396412037037037,0.6225925925925926,9.736,2,55,55,,21233.0,,,,,,20.44,33.56,0.0,4,10
0.3399074074074074,0.6341898148148148,0.5653587962962963,13.89,2,55,55,,25426.0,,,,,,21.31,33.56,0.0,5,10
0.9184722222222221,0.98,0.9799074074074073,9.736,2,55,55,,5316.0,,,,,,21.31,33.56,0.0,5,10
0.5183449074074074,0.5257291666666666,0.5256712962962963,1.064,2,55,55,,638.0,,,,,,18.12,32.5,0.0,0,10
0.7655555555555557,0.8417592592592593,0.8417129629629629,6.001,2,55,55,,6584.0,,,,,,18.12,32.5,0.0,0,10
0.7075810185185185,0.8136805555555556,0.7849074074074074,0.972,2,55,55,,9167.0,,,,,,20.38,33.06,0.0,6,11
0.48392361111111115,0.7235069444444444,0.721261574074074,0.986,2,55,55,,20700.0,,,,,,14.91,27.48,0.0,3,11
0.43936342592592587,0.5926157407407407,0.580162037037037,10.97,2,55,55,777.0,13241.0,500.0,20.0,40.0,60.0,0.8143634259259259,14.12,22.0,0.0,5,11
0.7337731481481482,0.8913541666666667,0.8766203703703703,10.742,2,55,55,777.0,13615.0,500.0,20.0,40.0,60.0,0.10877314814814815,15.44,33.5,0.0,3,11
0.45774305555555556,0.5220601851851852,0.47876157407407405,0.958,2,55,55,,5557.0,,,,,,14.81,30.25,0.0,4,11
0.8037615740740741,0.8850694444444445,0.8850115740740742,6.411,2,55,55,1161.0,7025.0,400.0,16.0,40.0,135.0,0.23084490740740743,14.44,27.88,0.0,0,11
0.328900462962963,0.7050000000000001,0.6722916666666667,0.958,2,55,55,,32495.0,,,,,,14.06,32.25,0.0,1,11
0.33625,0.534050925925926,0.4425,12.023,2,55,55,1154.0,17090.0,400.0,36.0,90.0,313.0,0.8869444444444444,13.3,25.6,0.0,2,11
0.42295138888888884,0.6480787037037037,0.5894560185185186,7.872,2,55,55,777.0,19451.0,400.0,8.0,20.0,60.0,0.7979513888888888,14.06,23.09,0.37,3,11
0.7132523148148148,0.8311111111111111,0.8310532407407407,9.232,2,55,55,777.0,10183.0,400.0,16.0,40.0,192.0,0.17991898148148147,12.94,33.25,0.0,4,11
0.45619212962962963,0.5760995370370371,0.558587962962963,7.722,2,55,55,1161.0,10360.0,400.0,16.0,40.0,163.0,0.9027199074074075,14.12,32.5,0.0,5,11
0.7169444444444445,0.8243634259259258,0.8243055555555555,8.573,2,55,55,777.0,9281.0,400.0,16.0,40.0,188.0,0.18083333333333332,14.56,31.75,0.0,6,11
0.3519791666666667,0.7096527777777778,0.46954861111111107,12.901,2,55,55,1154.0,30903.0,400.0,36.0,90.0,461.0,0.005451388888888888,15.25,33.5,0.0,0,11
0.8000925925925927,0.88625,0.8862384259259259,6.799,2,55,55,1161.0,7444.0,400.0,16.0,40.0,119.0,0.21606481481481482,15.25,33.5,0.0,0,11
0.4496759259259259,0.7485995370370371,0.5302314814814815,5.96,2,55,55,1161.0,25827.0,400.0,16.0,40.0,310.0,0.998287037037037,12.5,33.5,0.0,5,12
0.44396990740740744,0.7039930555555556,0.5927893518518519,11.544,2,55,55,777.0,22466.0,600.0,24.0,40.0,188.0,0.9078587962962963,12.25,33.0,0.0,6,12
0.3515277777777778,0.7275694444444445,0.4508564814814815,10.075,2,55,55,1154.0,32490.0,600.0,24.0,40.0,295.0,0.8897222222222223,11.8,29.8,0.0,0,12
0.8052430555555555,0.8902199074074074,0.890162037037037,6.546,2,55,55,1161.0,7342.0,400.0,16.0,40.0,97.0,0.2059375,11.8,29.8,0.0,0,12
0.3875,0.7142939814814814,0.5070370370370371,13.53,2,55,55,1154.0,28235.0,600.0,24.0,40.0,413.0,0.007638888888888889,11.59,23.59,0.1,2,12
0.3511458333333333,0.615775462962963,0.6025,1.042,2,55,55,,22864.0,,,,,,14.12,26.25,0.0,0,12
0.3684259259259259,0.6958680555555555,0.4750578703703704,16.33,2,55,55,1154.0,28291.0,600.0,24.0,40.0,413.0,0.9885648148148148,12.81,31.38,0.0,1,12
0.7855324074074075,0.9023842592592592,0.8679050925925925,6.044,2,55,55,1161.0,10096.0,400.0,16.0,40.0,79.0,0.17372685185185185,12.81,31.38,0.0,1,12
0.3685416666666667,0.7364930555555556,0.43061342592592594,5.182,2,55,55,1154.0,31791.0,600.0,24.0,40.0,413.0,0.9886805555555556,11.11,31.68,0.0,2,12
0.32611111111111113,0.6111689814814815,0.5517824074074075,14.456,2,55,55,176.0,24629.0,333.0,16.65,50.0,345.0,0.8990277777777778,12.06,33.25,0.0,3,12
0.39488425925925924,0.7022453703703704,0.48806712962962967,9.127,2,55,55,1154.0,26556.0,600.0,24.0,40.0,413.0,0.015023148148148148,13.06,33.5,0.0,2,12
0.3938657407407407,0.7192592592592593,0.49046296296296293,8.214,2,55,55,1154.0,28114.0,600.0,24.0,40.0,413.0,0.01400462962962963,13.75,32.5,0.0,3,12
0.39435185185185184,0.509224537037037,0.4825,7.738,2,55,55,1154.0,9925.0,600.0,24.0,40.0,413.0,0.014490740740740742,14.69,29.31,0.0,4,12
0.6967708333333333,0.8611458333333333,0.861087962962963,11.809,2,55,55,777.0,14202.0,600.0,24.0,40.0,180.0,0.15510416666666665,11.75,30.88,0.0,6,12
0.3148263888888889,0.6805787037037037,0.41466435185185185,7.268,2,55,55,1161.0,31601.0,400.0,16.0,40.0,263.0,0.8307986111111111,10.2,24.36,0.0,0,12
0.47454861111111113,0.6041319444444445,0.6040856481481481,9.851,2,55,55,777.0,11196.0,600.0,24.0,40.0,180.0,0.9328819444444444,13.38,28.67,0.0,1,12
0.4762152777777778,0.5994328703703703,0.599386574074074,9.245,2,55,55,777.0,10646.0,600.0,24.0,40.0,180.0,0.9345486111111111,9.63,26.79,0.0,5,1
0.5932986111111112,0.7227777777777777,0.7164236111111112,9.33,2,55,55,777.0,11187.0,600.0,24.0,40.0,180.0,0.05163194444444444,10.62,19.5,1.21,5,1
0.5893518518518518,0.6111111111111112,0.610787037037037,0.89,2,55,55,,1880.0,,,,,,10.0,24.39,0.01,1,1
0.3925462962962963,0.7430092592592593,0.7427777777777778,26.521,2,55,55,1154.0,30280.0,444.0,26.64,60.0,233.0,0.8876851851851851,12.06,22.56,0.02,2,1
0.37121527777777774,0.6922916666666666,0.5626620370370371,21.446,2,55,55,1154.0,27741.0,308.0,21.56,70.0,441.0,0.010798611111111111,14.65,14.07,0.87,3,1
0.8891435185185185,0.9188773148148148,0.9195601851851852,0.823,2,55,55,,2569.0,,,,,,14.65,14.07,0.87,3,1
0.423275462962963,0.6959375,0.5614467592592592,21.421,2,55,55,1154.0,23558.0,308.0,21.56,70.0,441.0,0.0628587962962963,13.44,33.56,0.0,1,1
0.38674768518518515,0.7044212962962964,0.7042708333333333,21.439,2,55,55,1154.0,27447.0,308.0,21.56,70.0,441.0,0.026331018518518517,10.38,33.5,0.0,2,1
0.3481134259259259,0.6962962962962963,0.4078472222222222,9.872,2,55,55,1154.0,30083.0,308.0,21.56,70.0,441.0,0.9876967592592593,12.25,32.75,0.0,3,1
0.624363425925926,0.7035069444444444,0.7033564814814816,12.084,2,55,55,1154.0,6838.0,308.0,12.32,40.0,155.0,0.06533564814814814,15.19,33.5,0.0,5,1
0.3581134259259259,0.7292245370370369,0.7289004629629628,18.396,2,55,55,1154.0,32064.0,308.0,24.64,80.0,567.0,0.08519675925925926,13.19,31.62,0.0,0,1
