connectionTime,disconnectTime,doneChargingTime,kWhDelivered,siteID,spaceID,stationID,userID_x,parkDuration,WhPerMile,kWhRequested,milesRequested,minutesAvailable,requestedDeparture,temperature,cloud_cover,precipitation,weekday,month
0.5871296296296297,0.6285416666666667,0.6284490740740741,3.023,1,1,1,,3578.0,,,,,,18.12,32.5,0.0,0,10
0.7091319444444444,0.8726041666666666,0.7900810185185185,6.053,1,1,1,405.0,14124.0,500.0,10.0,20.0,231.0,0.20288194444444443,18.12,32.5,0.0,0,10
0.21677083333333333,0.5934259259259259,0.5741666666666666,1.024,1,1,1,,32543.0,,,,,,16.75,28.38,0.0,1,10
0.6179629629629629,0.7197222222222223,0.7203935185185184,0.812,1,1,1,,8792.0,,,,,,16.75,28.38,0.0,1,10
0.7201273148148148,0.7615162037037037,0.7614351851851852,5.565,1,1,1,423.0,3576.0,400.0,8.0,20.0,60.0,0.0951273148148148,16.75,28.38,0.0,1,10
0.24328703703703702,0.5441550925925926,0.46601851851851855,24.895,1,1,1,1049.0,25995.0,250.0,10.0,40.0,876.0,0.1849537037037037,17.44,32.75,0.0,2,10
0.5443402777777778,0.6666666666666666,0.6238773148148148,9.877,1,1,1,1049.0,10569.0,250.0,10.0,40.0,878.0,0.48739583333333336,17.44,32.75,0.0,2,10
0.23952546296296298,0.6588194444444445,0.541412037037037,0.878,1,1,1,,36227.0,,,,,,18.19,33.31,0.0,3,11
0.20923611111111112,0.5806828703703704,0.3811805555555555,12.284,1,1,1,371.0,32093.0,600.0,24.0,40.0,609.0,0.965486111111111,20.81,33.31,0.0,4,11
0.25515046296296295,0.6563425925925925,0.432337962962963,12.291,1,1,1,404.0,34663.0,600.0,24.0,40.0,239.0,0.7544560185185186,15.0,26.22,0.0,0,11
0.6955208333333333,0.8269907407407406,0.8269328703703703,9.75,1,1,1,383.0,11359.0,400.0,15.2,38.0,199.0,0.1670486111111111,15.0,26.22,0.0,0,11
0.2286111111111111,0.6076273148148148,0.3953935185185185,11.903,1,1,1,404.0,32747.0,600.0,24.0,40.0,239.0,0.7279166666666667,17.84,29.11,0.0,1,11
0.6612384259259259,0.826412037037037,0.8263194444444445,8.953,1,1,1,423.0,14271.0,400.0,16.0,40.0,34.0,0.01818287037037037,17.84,29.11,0.0,1,11
0.2899652777777778,0.6473958333333333,0.3975810185185185,9.583,1,1,1,1074.0,30882.0,333.0,19.98,60.0,518.0,0.9830208333333333,16.11,28.26,0.0,2,11
0.6632175925925926,0.9219675925925926,0.8291435185185185,12.221,1,1,1,383.0,22356.0,400.0,15.2,38.0,199.0,0.13474537037037038,16.11,28.26,0.0,2,11
0.28355324074074073,0.36118055555555556,0.36104166666666665,9.47,1,1,1,1049.0,6707.0,250.0,30.0,120.0,479.0,0.9495254629629629,14.91,27.48,0.0,3,11
0.40100694444444446,0.8311458333333333,0.5183564814814814,9.59,1,1,1,467.0,37164.0,425.0,21.25,50.0,288.0,0.9343402777777778,14.91,27.48,0.0,3,11
0.3179861111111111,0.4028703703703704,0.40281249999999996,12.468,1,1,1,458.0,7334.0,400.0,40.0,100.0,627.0,0.08673611111111111,21.69,30.56,0.0,4,11
0.5215046296296296,0.5792824074074073,0.5428125,0.831,1,1,1,,4992.0,,,,,,21.69,30.56,0.0,4,11
0.5793402777777777,0.6912152777777778,0.6911921296296296,16.261,1,1,1,741.0,9666.0,296.0,38.48,130.0,273.0,0.10225694444444444,21.69,30.56,0.0,4,11
0.2902430555555556,0.6494675925925926,0.46569444444444447,10.027,1,1,1,1074.0,31037.0,333.0,19.98,60.0,499.0,0.9701041666666667,13.56,33.5,0.0,0,11
0.2898726851851852,0.6473611111111112,0.5879629629629629,0.711,1,1,1,,30887.0,,,,,,13.06,32.5,0.0,1,11
0.6506018518518518,0.8052662037037036,0.7791319444444444,9.86,1,1,1,220.0,13363.0,375.0,11.25,30.0,210.0,0.12976851851851853,13.06,32.5,0.0,1,11
0.27631944444444445,0.6659606481481481,0.5075115740740741,11.989,1,1,1,371.0,33665.0,600.0,24.0,40.0,582.0,0.013819444444444443,16.62,31.38,0.0,2,11
0.2802777777777778,0.681875,0.49332175925925925,11.749,1,1,1,371.0,34698.0,600.0,24.0,40.0,582.0,0.017777777777777778,15.44,33.5,0.0,3,11
0.2909953703703704,0.6907175925925926,0.41490740740740745,16.761,1,1,1,576.0,34536.0,400.0,36.0,90.0,462.0,0.945162037037037,14.81,30.25,0.0,4,11
0.2629166666666667,0.6411226851851852,0.6410648148148148,11.829,1,1,1,371.0,32677.0,600.0,24.0,40.0,582.0,0.00041666666666666664,14.44,27.88,0.0,0,11
0.2930324074074074,0.6771296296296296,0.3693055555555555,4.311,1,1,1,365.0,33186.0,333.0,9.99,30.0,229.0,0.7853935185185186,14.06,32.25,0.0,1,11
0.2707986111111111,0.6480555555555556,0.44185185185185183,11.775,1,1,1,371.0,32595.0,600.0,24.0,40.0,575.0,0.0034375,15.25,33.5,0.0,0,11
0.6519791666666667,0.7343981481481481,0.7343055555555557,11.863,1,1,1,362.0,7121.0,286.0,22.88,80.0,136.0,0.07975694444444444,15.25,33.5,0.0,0,11
0.29202546296296295,0.6961226851851852,0.4034375,9.674,1,1,1,1074.0,34914.0,333.0,23.31,70.0,516.0,0.9836921296296296,15.69,30.5,0.0,1,11
0.26105324074074077,0.6913078703703703,0.3393055555555556,5.547,1,1,1,470.0,37174.0,500.0,10.0,20.0,163.0,0.7075810185185185,11.92,28.83,0.0,2,11
0.3067939814814815,0.7214351851851851,0.48424768518518524,11.906,1,1,1,371.0,35825.0,600.0,24.0,40.0,606.0,0.060960648148148146,13.82,17.0,0.9,3,11
0.2908217592592593,0.39608796296296295,0.3956134259259259,0.696,1,1,1,,9095.0,,,,,,12.84,30.0,0.0,4,11
0.3964583333333333,0.6888541666666667,0.4741435185185185,9.971,1,1,1,1074.0,25263.0,333.0,23.31,70.0,451.0,0.04298611111111111,12.84,30.0,0.0,4,11
0.2607407407407407,0.6066435185185186,0.33616898148148144,5.3,1,1,1,470.0,29886.0,500.0,10.0,20.0,163.0,0.7072685185185186,11.8,29.8,0.0,0,12
0.6720486111111111,0.7461689814814815,0.7460648148148148,10.676,1,1,1,362.0,6404.0,286.0,25.74,90.0,114.0,0.08454861111111112,11.8,29.8,0.0,0,12
0.2821296296296296,0.6715856481481481,0.4910069444444444,15.1,1,1,1,176.0,33649.0,333.0,16.65,50.0,528.0,0.9821296296296296,12.5,31.25,0.0,1,12
0.6869097222222222,0.7456597222222222,0.7455555555555555,8.479,1,1,1,362.0,5076.0,286.0,25.74,90.0,94.0,0.08552083333333334,12.5,31.25,0.0,1,12
0.26446759259259256,0.6560763888888889,0.4294791666666667,11.719,1,1,1,371.0,33835.0,600.0,18.0,30.0,606.0,0.01863425925925926,11.59,23.59,0.1,2,12
0.28863425925925923,0.657662037037037,0.5112962962962962,15.956,1,1,1,176.0,31884.0,333.0,16.65,50.0,517.0,0.9809953703703704,9.39,20.93,2.99,3,12
0.31028935185185186,0.5036805555555556,0.5036226851851852,29.612,1,1,1,313.0,16709.0,333.0,53.28,160.0,297.0,0.8498726851851851,12.0,31.25,0.0,4,12
0.5706365740740741,0.6416898148148148,0.6416435185185185,5.451,1,1,1,983.0,6139.0,400.0,8.0,20.0,187.0,0.03383101851851852,12.0,31.25,0.0,4,12
0.28250000000000003,0.7744907407407408,0.7448379629629629,13.904,1,1,1,551.0,42508.0,444.0,26.64,60.0,721.0,0.11652777777777779,14.12,26.25,0.0,0,12
0.2783449074074074,0.6748726851851852,0.48247685185185185,15.092,1,1,1,176.0,34260.0,333.0,16.65,50.0,529.0,0.9790393518518518,12.81,31.38,0.0,1,12
0.2609606481481482,0.4538888888888889,0.4538310185185185,7.257,1,1,1,344.0,16669.0,400.0,12.0,30.0,258.0,0.7734606481481481,11.11,31.68,0.0,2,12
0.48270833333333335,0.7407291666666668,0.608287037037037,9.533,1,1,1,345.0,22293.0,400.0,20.0,50.0,224.0,0.9715972222222221,11.11,31.68,0.0,2,12
0.2877662037037037,0.7564583333333333,0.39774305555555556,3.961,1,1,1,365.0,40495.0,333.0,6.66,20.0,376.0,0.8822106481481482,12.06,33.25,0.0,3,12
0.2893981481481482,0.6984375,0.698287037037037,43.409,1,1,1,1049.0,35341.0,250.0,65.0,260.0,426.0,0.9185648148148148,13.31,30.06,0.0,4,12
0.2788541666666667,0.6388078703703703,0.49221064814814813,11.409,1,1,1,1461.0,31100.0,333.0,19.98,60.0,398.0,0.8885763888888889,12.76,27.19,0.0,0,12
0.2977314814814815,0.735625,0.7355787037037037,15.373,1,1,1,551.0,37834.0,444.0,31.08,70.0,287.0,0.8303703703703704,12.26,31.32,0.0,1,12
0.23597222222222222,0.597013888888889,0.420462962962963,11.971,1,1,1,404.0,31194.0,600.0,24.0,40.0,202.0,0.7095833333333333,13.06,33.5,0.0,2,12
0.6133912037037037,0.7395833333333334,0.6271064814814815,1.685,1,1,1,76.0,10903.0,300.0,6.0,20.0,143.0,0.046030092592592595,13.06,33.5,0.0,2,12
0.2718171296296296,0.597013888888889,0.44744212962962965,6.384,1,1,1,365.0,28097.0,333.0,9.99,30.0,577.0,0.005844907407407407,13.75,32.5,0.0,3,12
0.6481828703703704,0.7650810185185185,0.7650231481481482,16.786,1,1,1,999.0,10100.0,500.0,30.0,60.0,60.0,0.02318287037037037,13.75,32.5,0.0,3,12
0.2834837962962963,0.6637268518518519,0.6215740740740741,6.291,1,1,1,365.0,32853.0,333.0,9.99,30.0,428.0,0.9140393518518519,14.69,29.31,0.0,4,12
0.28554398148148147,0.6829050925925926,0.6827546296296296,58.41,1,1,1,1283.0,34332.0,350.0,63.0,180.0,575.0,0.01818287037037037,13.44,33.0,0.0,2,12
0.36991898148148145,0.6819791666666666,0.45373842592592595,6.074,1,1,1,172.0,26962.0,250.0,7.5,30.0,419.0,0.9942245370370371,10.41,32.59,0.0,3,12
0.4230902777777778,0.7813078703703703,0.5804861111111111,11.72,1,1,1,371.0,30950.0,600.0,18.0,30.0,606.0,0.17725694444444445,11.94,33.56,0.0,4,12
0.28618055555555555,0.3754398148148148,0.37601851851851853,0.858,1,1,1,,7712.0,,,,,,7.75,32.38,0.0,2,1
0.37598379629629625,0.6110532407407407,0.6109606481481481,29.746,1,1,1,404.0,20310.0,200.0,30.0,150.0,202.0,0.8495949074074075,7.75,32.38,0.0,2,1
0.62,0.7338425925925927,0.7068287037037038,8.996,1,1,1,336.0,9836.0,292.0,14.6,50.0,162.0,0.06583333333333333,7.75,32.38,0.0,2,1
0.2686226851851852,0.6087731481481481,0.5116087962962963,7.373,1,1,1,344.0,29389.0,400.0,12.0,30.0,284.0,0.7991782407407407,8.44,33.5,0.0,3,1
0.6420138888888889,0.7488773148148149,0.6717013888888889,3.749,1,1,1,1471.0,9233.0,400.0,20.0,50.0,166.0,0.090625,8.44,33.5,0.0,3,1
0.34098379629629627,0.6965162037037037,0.5055787037037037,12.059,1,1,1,371.0,30718.0,600.0,18.0,30.0,607.0,0.09584490740740742,9.19,33.5,0.0,4,1
0.2749189814814815,0.6769675925925926,0.4796527777777778,15.209,1,1,1,176.0,34737.0,333.0,16.65,50.0,520.0,0.969363425925926,10.66,19.09,0.21,0,1
0.26319444444444445,0.4309027777777778,0.30896990740740743,3.343,1,1,1,344.0,14490.0,400.0,12.0,30.0,238.0,0.7618055555555555,12.06,28.06,0.0,1,1
0.43728009259259254,0.7138194444444446,0.48238425925925926,5.853,1,1,1,999.0,23893.0,500.0,30.0,60.0,432.0,0.07061342592592593,12.06,28.06,0.0,1,1
0.26774305555555555,0.6625462962962964,0.3819444444444444,3.431,1,1,1,344.0,34111.0,400.0,12.0,30.0,217.0,0.7517708333333333,11.12,32.75,0.0,2,1
0.28497685185185184,0.706412037037037,0.4086689814814815,6.317,1,1,1,365.0,36412.0,333.0,9.99,30.0,448.0,0.9294212962962962,11.72,33.0,0.0,3,1
0.29203703703703704,0.6326041666666667,0.5321180555555556,13.197,1,1,1,1461.0,29425.0,600.0,180.0,300.0,278.0,0.8184259259259259,8.43,25.14,0.0,4,1
0.2677083333333333,0.7503935185185184,0.420625,6.317,1,1,1,365.0,41704.0,333.0,9.99,30.0,448.0,0.9121527777777778,11.35,19.6,1.39,0,1
0.28599537037037037,0.746875,0.3656597222222222,3.99,1,1,1,365.0,39820.0,333.0,9.99,30.0,448.0,0.9304398148148147,10.0,24.39,0.01,1,1
0.2884027777777778,0.7293981481481481,0.49751157407407404,9.524,1,1,1,647.0,38102.0,400.0,28.0,70.0,585.0,0.027986111111111107,12.06,22.56,0.02,2,1
0.2986111111111111,0.7329050925925926,0.3851273148148148,8.965,1,1,1,647.0,37523.0,400.0,28.0,70.0,585.0,0.03819444444444445,14.65,14.07,0.87,3,1
0.3489583333333333,0.4297337962962963,0.4296296296296296,9.781,1,1,1,484.0,6979.0,600.0,114.0,190.0,122.0,0.7670138888888889,11.52,30.33,0.0,4,1
0.4554976851851852,0.5326736111111111,0.4700462962962963,2.035,1,1,1,207.0,6668.0,563.0,45.04,80.0,255.0,0.9659143518518519,11.52,30.33,0.0,4,1
0.6657638888888889,0.7931944444444444,0.7930555555555555,19.199,1,1,1,484.0,11010.0,600.0,120.0,200.0,148.0,0.101875,11.52,30.33,0.0,4,1
0.27577546296296296,0.7002199074074075,0.45287037037037037,21.706,1,1,1,458.0,36672.0,475.0,61.75,130.0,605.0,0.029247685185185186,13.44,33.56,0.0,1,1
0.2836689814814815,0.6641319444444445,0.3802083333333333,11.224,1,1,1,1461.0,32872.0,600.0,180.0,300.0,373.0,0.8760300925925926,10.38,33.5,0.0,2,1
0.3037152777777778,0.7217824074074073,0.5910532407407407,37.045,1,1,1,361.0,36121.0,300.0,39.0,130.0,581.0,0.04052083333333333,12.25,32.75,0.0,3,1
0.2710532407407407,0.46524305555555556,0.36123842592592587,6.603,1,1,1,344.0,16778.0,400.0,20.0,50.0,350.0,0.8474421296296296,13.25,33.5,0.0,4,1
0.4672222222222222,0.6934490740740741,0.6933449074074074,28.877,1,1,1,342.0,19546.0,250.0,75.0,300.0,720.0,0.3005555555555556,13.25,33.5,0.0,4,1
0.2566319444444444,0.6381481481481481,0.5143634259259259,12.393,1,1,1,1461.0,32963.0,600.0,180.0,300.0,231.0,0.7503819444444444,13.19,31.62,0.0,0,1
0.6411689814814815,0.7505902777777778,0.7244791666666667,9.743,1,1,1,943.0,9454.0,271.0,10.84,40.0,118.0,0.05644675925925926,13.19,31.62,0.0,0,1
0.29453703703703704,0.7287268518518518,0.5788078703703704,12.822,1,1,1,414.0,37514.0,375.0,15.0,40.0,501.0,0.9757870370370371,16.0,27.38,0.0,1,1
0.734386574074074,0.7696412037037037,0.7695833333333334,5.078,1,1,1,342.0,3046.0,250.0,75.0,300.0,720.0,0.5677199074074074,16.0,27.38,0.0,1,1
0.2688888888888889,0.6571180555555556,0.4086689814814815,17.875,1,1,1,404.0,33543.0,250.0,35.0,140.0,439.0,0.9070833333333334,13.44,28.25,0.0,2,1
0.6807407407407408,0.7433680555555556,0.7433101851851851,6.525,1,1,1,362.0,5411.0,286.0,28.6,100.0,99.0,0.08282407407407408,13.44,28.25,0.0,2,1
0.2759027777777778,0.7156365740740741,0.5304861111111111,24.897,1,1,1,826.0,37993.0,250.0,25.0,100.0,576.0,0.009236111111111112,12.26,22.23,1.13,3,1
0.33313657407407404,0.6792245370370371,0.6746527777777778,29.866,1,1,1,826.0,29902.0,250.0,30.0,120.0,484.0,0.0025810185185185185,10.33,29.33,0.0,4,2
0.2391087962962963,0.683125,0.32621527777777776,6.829,1,1,1,194.0,38363.0,250.0,12.5,50.0,518.0,0.9321643518518518,11.07,21.07,1.05,0,2
0.28230324074074076,0.7008680555555555,0.3621990740740741,3.736,1,1,1,365.0,36164.0,333.0,9.99,30.0,542.0,0.9920254629629629,8.65,23.48,0.29,1,2
0.3090625,0.5884722222222222,0.4831944444444444,11.594,1,1,1,480.0,24141.0,600.0,18.0,30.0,545.0,0.020868055555555556,7.75,32.0,0.0,2,2
0.2788310185185185,0.7544328703703704,0.3998263888888889,12.648,1,1,1,1461.0,41092.0,600.0,180.0,300.0,231.0,0.7725810185185185,7.0,33.5,0.0,3,2
0.2534490740740741,0.44181712962962966,0.441712962962963,24.902,1,1,1,1656.0,16275.0,325.0,87.75,270.0,357.0,0.8346990740740741,7.94,33.5,0.0,4,2
0.44789351851851855,0.6721875,0.6404861111111111,23.322,1,1,1,342.0,19379.0,250.0,42.5,170.0,720.0,0.2812268518518518,7.94,33.5,0.0,4,2
0.4901620370370371,0.5689236111111111,0.5505787037037038,9.038,1,1,1,194.0,6805.0,250.0,12.5,50.0,184.0,0.9512731481481481,8.45,21.5,0.45,5,2
0.2538773148148148,0.5819097222222223,0.5730555555555555,38.755,1,1,1,1656.0,28342.0,325.0,87.75,270.0,483.0,0.9226273148148147,6.94,33.53,0.0,0,2
0.5907986111111111,0.7455555555555555,0.7454976851851852,22.98,1,1,1,342.0,13371.0,250.0,75.0,300.0,720.0,0.42413194444444446,6.94,33.53,0.0,0,2
0.26189814814814816,0.6094907407407407,0.6091666666666667,36.448,1,1,1,1656.0,30032.0,325.0,87.75,270.0,483.0,0.9306481481481482,9.24,32.35,0.0,1,2
0.7151273148148148,0.8406481481481481,0.8405902777777778,17.041,1,1,1,1707.0,10845.0,300.0,20.1,67.0,30.0,0.06929398148148148,9.24,32.35,0.0,1,2
0.25738425925925923,0.6332523148148148,0.5872222222222222,34.876,1,1,1,1656.0,32475.0,325.0,87.75,270.0,483.0,0.9261342592592593,11.88,24.75,0.02,2,2
0.25774305555555554,0.6025231481481481,0.5784606481481481,36.447,1,1,1,1656.0,29789.0,325.0,87.75,270.0,483.0,0.9264930555555556,13.84,18.16,2.9,3,2
0.642962962962963,0.8347453703703703,0.8270833333333333,24.529,1,1,1,1805.0,16570.0,350.0,24.5,70.0,216.0,0.1262962962962963,13.84,18.16,2.9,3,2
0.3657407407407407,0.5852083333333333,0.4423958333333333,2.87,1,1,1,983.0,18962.0,400.0,8.0,20.0,364.0,0.951851851851852,10.62,27.56,0.0,4,2
0.5967013888888889,0.7364120370370371,0.6155787037037037,0.93,1,1,1,983.0,12071.0,400.0,8.0,20.0,364.0,0.1828125,10.62,27.56,0.0,4,2
0.2540972222222222,0.6233101851851852,0.5886342592592593,38.16,1,1,1,1656.0,31900.0,325.0,87.75,270.0,483.0,0.9228472222222223,8.88,33.5,0.0,1,2
0.6403703703703704,0.7622106481481481,0.7131944444444445,9.318,1,1,1,607.0,10527.0,364.0,21.84,60.0,367.0,0.2285648148148148,8.88,33.5,0.0,1,2
0.27320601851851856,0.5268865740740741,0.4404398148148148,12.732,1,1,1,1025.0,21918.0,400.0,24.0,60.0,351.0,0.850289351851852,6.56,27.67,0.0,2,2
0.5430671296296297,0.7016087962962964,0.6496990740740741,7.006,1,1,1,420.0,13698.0,400.0,20.0,50.0,264.0,0.0597337962962963,6.56,27.67,0.0,2,2
0.26033564814814814,0.6337847222222222,0.5800000000000001,38.307,1,1,1,1656.0,32266.0,325.0,87.75,270.0,349.0,0.8360300925925926,7.79,27.42,0.0,3,2
0.6367939814814815,0.7298842592592593,0.7003703703703703,8.459,1,1,1,76.0,8043.0,375.0,18.75,50.0,131.0,0.061099537037037036,7.79,27.42,0.0,3,2
0.24363425925925924,0.49061342592592594,0.4905555555555555,26.844,1,1,1,1656.0,21339.0,325.0,87.75,270.0,349.0,0.8193287037037037,9.61,32.44,0.0,4,2
0.4938078703703704,0.7297800925925927,0.6159375,9.467,1,1,1,336.0,20388.0,292.0,17.52,60.0,287.0,0.02644675925925926,9.61,32.44,0.0,4,2
0.2811574074074074,0.5127314814814815,0.3908680555555556,6.757,1,1,1,1025.0,20008.0,400.0,24.0,60.0,297.0,0.8207407407407407,10.88,30.19,0.0,0,2
0.5308217592592592,0.7411689814814815,0.7411111111111112,29.817,1,1,1,943.0,18174.0,271.0,32.52,120.0,314.0,0.08221064814814816,10.88,30.19,0.0,0,2
0.27230324074074075,0.8232175925925926,0.41533564814814816,5.962,1,1,1,521.0,47599.0,400.0,16.0,40.0,60.0,0.6473032407407407,10.81,30.75,0.0,1,2
0.24637731481481484,0.512337962962963,0.5122685185185185,28.337,1,1,1,1656.0,22979.0,325.0,87.75,270.0,349.0,0.8220717592592592,12.06,26.59,0.0,2,2
0.5595949074074075,0.6503009259259259,0.6502430555555556,6.706,1,1,1,428.0,7837.0,333.0,16.65,50.0,177.0,0.015844907407407408,12.06,26.59,0.0,2,2
0.25211805555555555,0.6194328703703704,0.4923842592592592,31.952,1,1,1,1656.0,31736.0,325.0,87.75,270.0,349.0,0.8278125,13.31,21.55,0.1,3,2
0.6235648148148147,0.7290625,0.7290046296296296,8.33,1,1,1,220.0,9115.0,275.0,11.0,40.0,134.0,0.04995370370370371,13.31,21.55,0.1,3,2
0.33685185185185185,0.46843749999999995,0.40849537037037037,3.726,1,1,1,365.0,11369.0,333.0,6.66,20.0,144.0,0.7701851851851852,13.56,27.11,0.0,4,3
0.629212962962963,0.6574884259259259,0.6574421296296297,4.007,1,1,1,420.0,2443.0,400.0,20.0,50.0,41.0,0.9910185185185185,13.56,27.11,0.0,4,3
0.2546875,0.5897916666666666,0.5867708333333334,33.823,1,1,1,1656.0,28953.0,325.0,81.25,250.0,473.0,0.9164930555555556,12.95,28.45,0.0,0,3
0.6755787037037038,0.7429513888888888,0.7428472222222222,9.47,1,1,1,362.0,5821.0,286.0,20.02,70.0,105.0,0.0818287037037037,12.95,28.45,0.0,0,3
0.28170138888888885,0.6965972222222222,0.6961805555555556,48.084,1,1,1,378.0,35847.0,250.0,50.0,200.0,563.0,0.006006944444444445,12.56,28.25,0.0,1,3
0.23721064814814813,0.5472685185185185,0.5472106481481481,32.376,1,1,1,1656.0,26789.0,325.0,81.25,250.0,473.0,0.8990162037037036,11.92,15.65,0.98,2,3
0.5545601851851852,0.7320370370370372,0.7319791666666666,23.9,1,1,1,403.0,15334.0,500.0,40.0,80.0,320.0,0.11011574074074074,11.92,15.65,0.98,2,3
0.25458333333333333,0.5258680555555556,0.5258217592592592,24.969,1,1,1,1656.0,23439.0,325.0,74.75,230.0,408.0,0.87125,12.36,26.07,0.01,3,3
0.5289236111111111,0.6944444444444444,0.6312268518518519,7.765,1,1,1,346.0,14301.0,375.0,11.25,30.0,163.0,0.9754513888888889,12.36,26.07,0.01,3,3
0.2361111111111111,0.47501157407407407,0.47495370370370366,34.047,1,1,1,1656.0,20641.0,325.0,65.0,200.0,379.0,0.8326388888888889,10.39,29.11,0.0,4,3
0.4930671296296296,0.7199768518518519,0.677511574074074,26.607,1,1,1,403.0,19605.0,500.0,40.0,80.0,454.0,0.14167824074074076,10.39,29.11,0.0,4,3
0.20206018518518518,0.6073032407407407,0.49751157407407404,35.592,1,1,1,1656.0,35013.0,325.0,81.25,250.0,482.0,0.8701157407407407,10.31,27.19,0.0,0,3
0.6382291666666666,0.7051388888888889,0.7050810185185186,9.269,1,1,1,362.0,5781.0,286.0,22.88,80.0,98.0,0.03961805555555555,10.31,27.19,0.0,0,3
0.21875,0.520787037037037,0.5025231481481481,36.483,1,1,1,1656.0,26096.0,325.0,81.25,250.0,482.0,0.8868055555555555,15.81,30.06,0.0,1,3
0.5244791666666667,0.7838657407407408,0.7105092592592592,12.486,1,1,1,554.0,22411.0,400.0,16.0,40.0,60.0,0.8994791666666667,15.81,30.06,0.0,1,3
0.24611111111111109,0.6082523148148148,0.46940972222222227,27.436,1,1,1,1049.0,31289.0,300.0,33.0,110.0,516.0,0.9377777777777778,14.0,33.56,0.0,2,3
0.6224074074074074,0.7016782407407407,0.7015625,9.708,1,1,1,362.0,6849.0,286.0,34.32,120.0,121.0,0.039768518518518516,14.0,33.56,0.0,2,3
0.20692129629629627,0.6176388888888888,0.3577430555555555,20.158,1,1,1,419.0,35486.0,600.0,54.0,90.0,576.0,0.9402546296296297,12.5,33.56,0.0,3,3
0.6384837962962963,0.7021527777777778,0.7020601851851852,8.229,1,1,1,362.0,5501.0,286.0,34.32,120.0,100.0,0.041261574074074076,12.5,33.56,0.0,3,3
0.2614236111111111,0.5810069444444445,0.5743402777777777,41.995,1,1,1,361.0,27612.0,300.0,45.0,150.0,467.0,0.9190625,14.06,33.56,0.0,4,3
0.44650462962962967,0.5438773148148148,0.5385763888888888,13.278,1,1,1,194.0,8413.0,400.0,28.0,70.0,294.0,0.9840046296296296,17.88,33.56,0.0,6,3
0.2052662037037037,0.5254513888888889,0.5253935185185186,34.812,1,1,1,1656.0,27664.0,325.0,81.25,250.0,435.0,0.8406828703703704,17.81,33.56,0.0,0,3
